Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin_cultivo,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,parametros_ventas,parametro_ventas,parametro_insumos
1145001041450001,1,14,50,1,4145,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.15,2,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,4,32.2937807920028,1,1.0,,1,73,4,1,1,0,0,3.15,1,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,548,1,,0,1.0,10.0,19.0,4.0,0.5,0.5,0.5,0.5,,30.0,24.0,1.0,2.0,2.0,,,,,,,30.0,,,,,,,,0,0,3,1,0.5,,100.0,,,,,1,1,10.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,1,0.5,0.5,5.0,1.0,561.0,,548.0,1.0,,,4.0,0.0136363636363636,0.0,,,,,,,,0.5,,,,,,0.5,0.5,,1,2.23316081136852,1.0,1.0,1.0,0,0.0,0.0
13105003027020017,13,10,50,3,2702,17,0,,,,,,,,,,,,,,,,4.01,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,32.3023768649713,1,1.0,,1,63,4,1,1,0,0,4.01,1,4,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,1,548,1,,1,3.0,2.0,20.0,7.0,0.5,0.5,0.5,0.5,,50.0,35.0,100.0,2.0,6.0,50.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,3.0,3.0,,,,,1,0.0,,,1.0,3.0,5.0,4.0,,,,,,,,,,,,1,0.5,0.5,2.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,,0.5,,,2.2727272727272703,,0.5,0.5,1,147.157537917517,0.0,0.0,0.0,0,4.5454545454545405,0.0
13025003019020015,13,2,50,3,1902,15,0,,,,,,,,,,,,,,,,4.9392,4,4.0,,2.0,2.0,,,,,2.0,2.0,,,2.0,,4,32.322879386713,0,,3.0,0,51,4,1,1,0,0,7.0,2,4,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3,1,548,1,,1,1.0,1.0,20.0,6.0,1.0,0.7056,0.9,0.635,3.0,60.0,35.0,100.0,2.0,2.0,60.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,2.0,,1,1.0,0.7056,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0706,0.0706,,,0.0706,,,,0.7056,,,,,2.7272727272727297,,,0.7056,1,72.6512841223438,0.0,0.0,0.0,0,3.030303030303033,0.0
12095002066100005,12,9,50,2,6610,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,10,10.0,,3.0,3.0,,,,,7.0,7.0,,,2.0,,4,32.344559888941696,0,,5.0,1,58,3,7,0,0,0,6.0,1,5,3,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,6.0,3.5,3.5,3.5,3.5,,360.0,35.0,100.0,2.0,2.0,360.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,600.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,4.0,2.0,5.0,2.0,,,,,,,,,1,3.5,3.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,16.363636363636402,0.0,,,,,,,,,,3.5,,,16.363636363636402,,3.5,3.5,1,25.1264460681435,1.0,1.0,1.0,0,4.675324675324687,100.0
13155002173160002,13,15,50,2,17316,2,0,,,,,,,,,,,,,,,,16.0,61,61.0,,1.0,1.0,,,,,60.0,60.0,,,2.0,,4,32.3640263559912,0,,99.0,0,99,3,1,0,0,0,16.0,1,6,6,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,1.0,1.0,20.0,6.0,10.0,10.0,10.0,10.0,,1520.0,35.0,100.0,2.0,6.0,1520.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,320.0,5.0,480.0,2.0,,,,,1,0.0,,,1.0,32.0,5.0,5.0,2.0,5.0,5.0,,,,,,,60.0,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,69.0909090909091,0.0,,,,,,,,10.0,,,,,69.0909090909091,,10.0,10.0,1,39.440643393733396,0.0,0.0,0.0,0,6.909090909090909,53.333333333333336
13035702146290008,13,3,57,2,14629,8,0,,,,,,,,,,,,,,,,2.5,2,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,4,32.3939090151439,1,1.0,,1,32,4,2,0,0,0,2.5,1,3,2,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,1.0,20.0,7.0,2.5,2.5,2.5,2.5,,70.0,35.0,100.0,2.0,1.0,70.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,1,6,0,,,,,,,,1,0,,,,,,,1,125.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,4.5,5.0,5.0,4.5,5.0,5.0,,,,,,,1.0,,0,,,,,,,548.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,,2.5,,,,3.18181818181818,,2.5,2.5,1,32.3939090151439,0.0,0.0,0.0,0,1.272727272727272,17.857142857142858
11045501132130002,11,4,55,1,13213,2,0,,,,,,,,,,,,,,,,3.8,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,32.4214565603629,0,,2.0,1,46,4,7,0,0,0,3.8,1,4,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3,1,548,1,,0,1.0,1.0,20.0,8.0,1.0,1.0,0.5,0.5,3.0,10.0,35.0,100.0,2.0,2.0,,,,,,,10.0,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,1.0,,,4.0,0.454545454545455,0.5,0.5,,,0.5,,,,1.0,,,,,,,,,1,49.2523524418987,0.0,0.0,0.0,0,0.0,0.0
13035702146290005,13,3,57,2,14629,5,0,,,,,,,,,,,,,,,,39.0,79,78.0,1.0,1.0,,1.0,,,,78.0,78.0,,,2.0,,4,32.5770117527758,0,,99.0,0,42,3,2,0,1,1,39.0,1,7,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,1.0,20.0,6.0,39.0,39.0,39.0,39.0,,2340.0,35.0,100.0,2.0,1.0,2260.0,35.0,100.0,2.0,100.0,,,,,80.0,,,,,1,1,6,0,,,,,,,,1,0,,,,,,,1,1950.0,2.0,,,,,,,1,0.0,,,1.0,234.0,5.0,5.0,78.0,2.0,5.0,,,,,,,78.0,,0,,,,,,,548.0,,2.0,,4.0,106.363636363636,0.0,,,,,,,,,39.0,,,,102.727272727273,,39.0,39.0,1,32.5770117527758,0.0,0.0,0.0,0,2.634032634032641,325.0
12085002087000007,12,8,50,2,8700,7,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,32.6044593294965,1,1.0,,1,48,3,1,0,0,0,2.0,1,3,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,1.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,160.0,35.0,100.0,2.0,6.0,158.0,35.0,100.0,2.0,100.0,,,,,,2.0,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,300.0,2.0,,,1,0.0,,,1.0,8.0,5.0,2.0,,,,,,,,,,4.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,7.27272727272727,0.0,,,,,,,,2.0,,,,,7.18181818181818,,2.0,2.0,1,32.6044593294965,1.0,1.0,1.0,0,3.59090909090909,0.0
13155002187840003,13,15,50,2,18784,3,0,,,,,,,,,,,,,,,,3.0,51,47.0,4.0,1.0,1.0,,,,,50.0,46.0,4.0,,2.0,,4,32.7013147021905,1,1.0,,1,48,3,7,1,0,0,3.0,1,4,3,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1,1,548,1,,1,2.0,2.0,20.0,7.0,1.0,1.0,1.0,1.0,,80.0,35.0,100.0,2.0,1.0,60.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,1,0,6,1,1.0,100.0,,,,,,1,0,,,,,,,1,136.07771099066585,3.0,5.0,3.0,,,,,1,0.0,,,1.0,,,,0.01,5.0,3.0,,,,,,,,,1,1.0,1.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,,1.0,,,,2.7272727272727297,1.0,1.0,1.0,1,80.90928774893591,0.0,0.0,0.0,0,2.7272727272727297,881.7687346885325
13145702093810002,13,14,57,2,9381,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,6,6.0,,3.0,3.0,,,,,3.0,3.0,,,2.0,,4,32.803511007677,1,1.0,,1,42,4,1,1,0,0,5.0,1,5,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,1.0,20.0,6.0,4.98,4.98,4.98,4.98,,210.0,35.0,100.0,2.0,6.0,170.0,35.0,100.0,2.0,100.0,,,,,40.0,,,,,1,1,6,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,24.0,5.0,1.0,12.0,5.0,5.0,,,,,,,5.0,,1,4.98,4.98,1.0,1.0,548.0,,548.0,,2.0,,4.0,9.54545454545455,0.0,,,,,,,,,4.98,,,,7.72727272727273,,4.98,4.98,1,32.7682382846076,1.0,1.0,,0,1.5516611902154076,25.0
9145102043350001,9,14,51,2,4335,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,32.8497770877447,1,1.0,,0,55,4,1,0,0,0,8.0,1,5,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,2.0,20.0,7.0,4.0,4.0,4.0,4.0,,250.0,35.0,100.0,2.0,1.0,250.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1133.9809249222155,3.0,25.0,3.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,3.0,,,,,,,,,1,4.0,4.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,,4.0,,,,11.3636363636364,,4.0,4.0,1,31.96676411265389,,1.0,1.0,0,2.8409090909091,7348.072789071105
12085002079610009,12,8,50,2,7961,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,13,13.0,,1.0,1.0,,,,,12.0,12.0,,,2.0,,4,32.8896840712175,0,,99.0,1,38,3,1,0,0,0,6.0,1,5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,548,1,,1,3.0,1.0,20.0,6.0,3.0,3.0,3.0,3.0,,120.0,35.0,100.0,2.0,2.0,110.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,1400.0,2.0,1000.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,3.0,3.0,5.0,3.0,,,,,,,12.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,5.454545454545452,0.0,,,,,,,,,,3.0,,,10.454545454545453,,3.0,3.0,1,44.9374461586775,,1.0,1.0,0,1.7424242424242422,116.66666666666667
13155002173160003,13,15,50,2,17316,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.05,5,4.0,1.0,5.0,4.0,1.0,,,,,,,,2.0,,4,32.9000105609339,1,1.0,,1,94,5,7,1,0,0,7.05,1,5,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,1,548,1,,1,3.0,2.0,20.0,6.0,6.7,6.7,5.0,5.0,1.0,250.0,35.0,100.0,2.0,1.0,240.0,35.0,100.0,2.0,100.0,,10.0,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,7.0,7.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,1.7,1.7,1.7,,,,,,,,6.7,,,10.909090909090901,,6.7,,1,18.3408619099304,,,1.0,0,2.1818181818181803,0.0
11045004001740001,11,4,50,4,174,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.85,6,3.0,3.0,6.0,3.0,3.0,,,,,,,1.0,,,4,32.9056521439974,1,1.0,,1,81,4,1,1,0,0,31.85,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,8.0,12.0,12.0,11.5,11.5,1.0,640.0,35.0,100.0,2.0,6.0,640.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,0.0,,128.0,3.0,,,,,1,0.0,,,1.0,7.0,5.0,5.0,,,,,,,,,,,5.0,1,12.0,12.0,1.0,1.0,548.0,,548.0,1.0,,,4.0,29.0909090909091,0.5,0.5,0.5,,,,,,,,12.0,,,65.4545454545455,,12.0,12.0,1,27.7922007063479,1.0,1.0,1.0,0,2.5174825174825193,0.0
13115002205250005,13,11,50,2,20525,5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,32.9212187047643,1,1.0,,1,58,3,1,0,0,1,7.0,1,5,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,1,548,1,,1,3.0,1.0,20.0,6.0,3.0,3.0,2.0,2.0,3.0,230.0,35.0,100.0,2.0,2.0,200.0,35.0,100.0,2.0,100.0,,,,,30.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,1000.0,2.0,,,,,1,0.0,,,1.0,15.0,5.0,5.0,,,,,,,,,,2.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,10.4545454545455,1.0,1.0,,,1.0,,,,,,3.0,,,9.09090909090909,,3.0,3.0,1,15.021053071691501,,1.0,1.0,0,4.545454545454545,33.333333333333336
10045001116610013,10,4,50,1,11661,13,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.7,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,32.921826379830605,0,,0.1,1,70,4,1,0,1,1,1.7,1,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,0,1.0,10.0,19.0,7.0,1.0,1.0,1.0,1.0,,35.0,38.0,80.0,2.0,6.0,35.0,38.0,80.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,3.0,2.0,,,,,,,1,0.0,,,1.0,,,,1.0,5.0,2.0,,,,,,,5.0,,1,1.0,1.0,10.0,1.0,549.0,,548.0,1.0,,,4.0,1.27272727272727,0.0,,,,,,,,1.0,,,,,1.27272727272727,,1.0,1.0,1,32.0243849355289,1.0,1.0,1.0,0,1.27272727272727,0.42857142857142855
12095002066100007,12,9,50,2,6610,7,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,15,15.0,,3.0,3.0,,,,,12.0,12.0,,,2.0,,4,32.9663847370957,0,,15.0,1,50,3,7,0,0,0,17.0,1,6,3,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,5.0,10.0,10.0,10.0,10.0,,1000.0,35.0,100.0,2.0,6.0,1000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,2500.0,2.0,,,,,,,1,0.0,,,1.0,7.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,45.454545454545496,0.0,,,,,,,,,,10.0,,,45.454545454545496,,10.0,10.0,1,27.62377171626,1.0,1.0,1.0,0,4.545454545454549,500.0
13155002181170001,13,15,50,2,18117,1,0,,,,,,,,,,,,,,,,48.0,21,21.0,,1.0,1.0,,,,,20.0,20.0,,,2.0,,4,32.9988414165835,1,1.0,,1,71,3,7,1,0,0,48.0,1,7,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,2.0,20.0,8.0,47.99,47.99,47.99,47.99,,4080.0,35.0,100.0,2.0,1.0,4060.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,14400.0,2.0,14400.0,2.0,,,,,1,0.0,,,1.0,160.0,5.0,5.0,,,,,,,,,,,,1,47.99,47.99,1.0,1.0,548.0,,548.0,,2.0,,4.0,185.45454545454498,0.0,,,,,,,,,,47.99,,,184.54545454545502,,47.99,47.99,1,32.976790058411105,0.0,0.0,0.0,0,3.845498115137633,1800.0
13105102254400003,13,10,51,2,25440,3,0,,,,,,,,,,,,,,,,16.0,11,11.0,,1.0,1.0,,,,,10.0,10.0,,,2.0,,4,33.0199134350749,1,1.0,,1,46,3,1,0,0,0,16.0,1,6,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,2.0,20.0,8.0,9.99,9.99,9.99,9.99,,800.0,35.0,100.0,2.0,6.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,15.0,3.0,,,,,1,0.0,,,1.0,12.0,5.0,3.0,,,,,,,,,,10.0,,1,9.99,9.99,2.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,9.99,,,,36.363636363636395,,9.99,9.99,1,52.554313221825396,0.0,0.0,0.0,0,3.640003640003643,0.0
9085202011080007,9,8,52,2,1108,7,0,,,,,,,,,,,,,,,,12.05,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,33.0917695812242,1,1.0,,1,60,3,1,1,0,0,12.05,1,6,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1,548,1,,1,3.0,1.0,20.0,7.0,3.0,3.0,3.0,3.0,,360.0,35.0,100.0,2.0,6.0,360.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,4.0,1.5,5.0,3.0,,,,,,,3.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,16.363636363636402,0.0,,,,,,,,,,3.0,,,16.363636363636402,,3.0,3.0,1,80.3727910179705,0.0,0.0,0.0,0,5.4545454545454675,21.428571428571427
12045202106560001,12,4,52,2,10656,1,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5,2,2.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,4,33.1216142342587,0,,99.0,1,80,4,1,0,0,0,3.5,1,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,548,1,,1,2.0,8.0,20.0,12.0,2.0,2.0,2.0,2.0,,160.0,35.0,100.0,2.0,2.0,160.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,8.0,3.0,,,,,1,0.0,,,1.0,2.0,5.0,5.0,1.0,5.0,2.0,,,,,,,2.0,,1,2.0,2.0,8.0,1.0,548.0,,548.0,,2.0,,4.0,7.27272727272727,0.0,,,,,,,,,2.0,,,,7.27272727272727,,2.0,2.0,1,47.549410840510504,,1.0,,0,3.636363636363635,0.0
13225102086920002,13,22,51,2,8692,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,33.1584308829823,1,1.0,,1,48,4,2,1,1,1,20.0,1,7,3,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,1,548,1,,1,1.0,1.0,20.0,5.0,1.0,1.0,1.0,1.0,,16.0,35.0,100.0,2.0,6.0,,,,,,,,,,16.0,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.7272727272727271,0.0,,,,,,,,1.0,,,,,,,,,1,74.2447369531249,,,,0,0.0,0.0
13115202213120001,13,11,52,2,21312,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.584,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,33.1611721967969,1,1.0,,1,67,4,1,0,0,0,15.0,2,6,4,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,4,1,548,1,,1,2.0,1.0,20.0,6.0,1.25,0.882,1.25,0.882,,54.0,35.0,100.0,2.0,2.0,44.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,50.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,0.25,5.0,2.0,,,,,,,,,1,1.25,0.882,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.45454545454545,0.0,,,,,,,,,0.882,,,,2.0,,0.882,0.882,1,85.11194097805371,,1.0,1.0,0,1.6,8.333333333333334
11065404002660021,11,6,54,4,266,21,0,,,,,,,,,,,,,,,,10.0,6,6.0,,1.0,1.0,,,,,5.0,5.0,,1.0,,,4,33.172311856343796,0,,1.8,1,30,4,1,1,0,0,10.0,1,6,2,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,1,548,1,,1,2.0,1.0,20.0,8.0,1.5,1.5,1.5,1.5,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,90.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,5.0,,,,,,,,,,5.0,,1,1.5,1.5,1.0,1.0,548.0,,548.0,1.0,,,4.0,4.5454545454545485,0.0,,,,,,,,,1.5,,,,4.5454545454545485,,1.5,1.5,1,17.724925824704002,0.0,0.0,0.0,0,3.0303030303030325,0.0
13065703028160014,13,6,57,3,2816,14,0,,,,,,,,,,,,,,,,9.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,33.2112981567535,0,,99.0,1,58,4,1,0,0,0,9.0,1,5,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,2.0,20.0,6.0,1.0,1.0,1.0,1.0,,180.0,35.0,100.0,2.0,6.0,180.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,15.0,3.0,,,,,1,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,1,1.0,1.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,8.18181818181818,0.0,,,,,,,,,,1.0,,,8.18181818181818,,1.0,1.0,1,180.27913059701402,0.0,0.0,0.0,0,8.18181818181818,0.0
12035002137630005,12,3,50,2,13763,5,0,,,,,,,,,,,,,,,,4.58,3,3.0,,1.0,1.0,,,,,2.0,2.0,,,2.0,,4,33.2136405648961,0,,2.0,1,61,3,1,1,0,0,4.58,1,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,548,1,,1,1.0,6.0,20.0,11.0,2.3,2.3,2.3,2.3,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,6.0,5.0,3.0,5.0,3.0,5.0,,,1,0.0,,,1.0,12.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,,,,,,1,2.3,2.3,6.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,2.3,,,,,4.5454545454545485,,2.3,2.3,1,30.601209805690498,0.0,0.0,0.0,0,1.9762845849802386,0.5454545454545454
