Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin
9115456000993440,9,11,54,56,99,3440,2,2,507,1,,0,2.0,9.0,20.0,12.0,25.0,25.0,25.0,25.0,,1250.0,37.0,205.0,19.0,6.0,1200.0,37.0,205.0,19.0,100.0,,50.0,,,,,,,,0,0,1,1,25.0,100.0,,,,,,1,0,,,,,,,1,2250.0,2.0,,,,,,,1,0.0,,,1.0,50.0,5.0,2.0,37.5,5.0,1.0,1.0,5.0,5.0,,,,4.0,,1,25.0,25.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,116.477272727273,0.0,,,,,,,,,25.0,,,,111.818181818182,25.0,25.0,25.0,1,1.0
9115456000993440,9,11,54,56,99,3440,2,1,507,1,,0,2.0,3.0,20.0,8.0,25.0,25.0,25.0,25.0,,1250.0,37.0,205.0,19.0,6.0,1250.0,37.0,205.0,19.0,100.0,,,,,,,,,,0,0,1,1,25.0,100.0,,,,,,1,0,,,,,,,1,2250.0,2.0,,,,,,,1,0.0,,,1.0,50.0,5.0,2.0,37.5,5.0,1.0,1.0,5.0,5.0,,,,4.0,,1,25.0,25.0,3.0,1.0,507.0,,507.0,,2.0,,4.0,116.477272727273,0.0,,,,,,,,,25.0,,,,116.477272727273,25.0,25.0,25.0,1,1.0
9115456000993440,9,11,54,56,99,3440,4,3,507,1,,0,2.0,7.0,20.0,12.0,48.0,48.0,48.0,48.0,,2640.0,37.0,205.0,19.0,6.0,2640.0,37.0,205.0,19.0,100.0,,,,,,,,,,0,0,1,1,48.0,100.0,,,,,,1,0,,,,,,,1,4320.0,2.0,,,,,,,1,0.0,,,1.0,96.0,5.0,2.0,72.0,5.0,1.0,1.0,5.0,5.0,,,,4.0,,1,48.0,48.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,246.0,0.0,,,,,,,,,48.0,,,,246.0,48.0,48.0,48.0,1,1.0
9115461000992569,9,11,54,61,99,2569,1,1,507,1,,1,2.0,2.0,20.0,6.0,20.0,20.0,20.0,20.0,,1400.0,37.0,210.0,19.0,6.0,1400.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,20.0,100.0,,,,,,1,0,,,,,,,1,4000.0,2.0,1000.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,3.0,10.0,5.0,3.0,,,,,,,10.0,,1,20.0,20.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,133.636363636364,0.0,,,,,,,,,20.0,,,,133.636363636364,20.0,20.0,20.0,1,1.0
9135002039110001,9,13,50,2,3911,1,1,1,507,1,,0,1.0,4.0,20.0,7.0,2.0,2.0,2.0,2.0,,40.0,38.0,250.0,19.0,5.0,40.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,,,,4.0,5.0,2.0,,,,,,,5.0,,1,2.0,2.0,4.0,1.0,507.0,,507.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,2.0,,,,,4.5454545454545485,2.0,2.0,2.0,1,64.4576788426932
9135002039110002,9,13,50,2,3911,2,1,2,507,1,,0,1.0,9.0,20.0,12.0,2.5,2.5,2.5,2.5,,50.0,38.0,250.0,19.0,6.0,50.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.5,100.0,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,,,,1.4,5.0,2.0,,,,,,,,,1,2.5,2.5,9.0,1.0,507.0,,507.0,,2.0,,4.0,5.68181818181818,0.0,,,,,,,,2.5,,,,,5.68181818181818,2.5,2.5,2.5,1,42.809671239729795
9135002039110002,9,13,50,2,3911,2,1,1,507,1,,0,1.0,5.0,20.0,8.0,2.5,2.5,2.5,2.5,,80.0,38.0,250.0,19.0,6.0,70.0,38.0,250.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,2.5,100.0,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,,,,1.4,5.0,2.0,,,,,,,,5.0,1,2.5,2.5,5.0,1.0,507.0,,507.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,2.5,,,,,7.9545454545454515,2.5,2.5,2.5,1,42.809671239729795
9135002039110002,9,13,50,2,3911,2,2,3,507,1,,0,1.0,8.0,20.0,11.0,0.5,0.5,0.5,0.5,,40.0,38.0,250.0,19.0,6.0,40.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.5,100.0,,,,,,1,0,,,,,,,1,,,250.0,2.0,,,,,1,0.0,,,1.0,,,,0.8,5.0,2.0,,,,,,,,,1,0.5,0.5,8.0,1.0,507.0,,507.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,0.5,,,,,4.5454545454545485,0.5,0.5,0.5,1,45.728226295960106
9135002039110003,9,13,50,2,3911,3,1,2,507,1,,0,1.0,8.0,20.0,12.0,0.2,0.2,0.2,0.2,,8.0,38.0,250.0,19.0,6.0,5.0,38.0,250.0,19.0,100.0,,3.0,,,,,,,,0,0,1,1,0.2,100.0,,,,,,1,0,,,,,,,1,1.75,5.0,,,,,,,1,0.0,,,1.0,,,,0.2,5.0,3.0,,,,,,,,,1,0.2,0.2,8.0,1.0,507.0,,507.0,,2.0,,4.0,0.9090909090909092,0.0,,,,,,,,0.2,,,,,0.568181818181818,0.2,0.2,0.2,1,47.302695651518704
9135002039110003,9,13,50,2,3911,3,1,1,507,1,,0,1.0,4.0,20.0,7.0,0.2,0.2,0.2,0.2,,9.0,38.0,250.0,19.0,6.0,9.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.2,100.0,,,,,,1,0,,,,,,,1,1.75,5.0,,,,,,,1,0.0,,,1.0,,,,0.2,5.0,3.0,,,,,,,1.0,,1,0.2,0.2,4.0,1.0,507.0,,507.0,,2.0,,4.0,1.02272727272727,0.0,,,,,,,,0.2,,,,,1.02272727272727,0.2,0.2,0.2,1,47.302695651518704
9135002039110004,9,13,50,2,3911,4,1,1,507,1,,0,1.0,6.0,20.0,9.0,3.0,3.0,3.0,3.0,,100.0,38.0,250.0,19.0,6.0,80.0,38.0,250.0,19.0,100.0,,20.0,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,,,600.0,2.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,2.0,,,,,,,,8.0,1,3.0,3.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,3.0,,,,,9.09090909090909,3.0,3.0,3.0,1,74.7450963293364
9135002039110005,9,13,50,2,3911,5,1,1,507,1,,0,1.0,3.0,20.0,6.0,1.0,1.0,1.0,1.0,,30.0,38.0,250.0,19.0,6.0,,,,,,,30.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,,,,4.0,5.0,4.0,,,,,,,3.0,,1,1.0,1.0,3.0,1.0,507.0,,507.0,,2.0,,4.0,3.40909090909091,0.0,,,,,,,,1.0,,,,,,,1.0,1.0,1,62.627037459059295
9135002039110005,9,13,50,2,3911,5,2,2,507,1,,0,1.0,5.0,20.0,8.0,1.0,1.0,1.0,1.0,,50.0,38.0,250.0,19.0,6.0,50.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,,,,4.0,5.0,4.0,,,,,,,,,1,1.0,1.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,5.68181818181818,0.0,,,,,,,,1.0,,,,,5.68181818181818,1.0,1.0,1.0,1,30.7335077144251
9135002039110006,9,13,50,2,3911,6,1,2,507,1,,0,1.0,8.0,20.0,12.0,0.48,0.48,0.48,0.48,,10.0,38.0,250.0,19.0,6.0,10.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.48,100.0,,,,,,1,0,,,,,,,1,,,50.0,1.0,,,,,1,0.0,,,1.0,,,,0.25,5.0,2.0,,,,,,,,,1,0.48,0.48,8.0,1.0,507.0,,507.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,0.48,,,,,1.1363636363636398,0.48,0.48,0.48,1,113.460922967434
9135002039110006,9,13,50,2,3911,6,1,1,507,1,,0,1.0,4.0,20.0,7.0,0.48,0.48,0.48,0.48,,15.0,38.0,250.0,19.0,6.0,15.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.48,100.0,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,,,,0.25,5.0,2.0,,,,,,,2.0,1.0,1,0.48,0.48,4.0,1.0,507.0,,507.0,,2.0,,4.0,1.70454545454545,0.0,,,,,,,,0.48,,,,,1.70454545454545,0.48,0.48,0.48,1,113.460922967434
9135002039110006,9,13,50,2,3911,6,5,4,507,1,,0,1.0,8.0,20.0,12.0,0.5,0.5,0.5,0.5,,15.0,38.0,250.0,19.0,6.0,15.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.5,100.0,,,,,,1,0,,,,,,,1,,,100.0,1.0,,,,,1,0.0,,,1.0,,,,0.25,5.0,2.0,,,,,,,,,1,0.5,0.5,8.0,1.0,507.0,,507.0,,2.0,,4.0,1.70454545454545,0.0,,,,,,,,0.5,,,,,1.70454545454545,0.5,0.5,0.5,1,65.99103191645621
9135002039110006,9,13,50,2,3911,6,5,3,507,1,,0,1.0,4.0,20.0,7.0,1.0,1.0,1.0,1.0,,30.0,38.0,250.0,19.0,6.0,15.0,38.0,250.0,19.0,100.0,,15.0,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,,,,0.25,5.0,2.0,,,,,,,,,1,1.0,1.0,4.0,1.0,507.0,,507.0,,2.0,,4.0,3.40909090909091,0.0,,,,,,,,1.0,,,,,1.70454545454545,1.0,1.0,1.0,1,65.99103191645621
9135002039110007,9,13,50,2,3911,7,1,1,507,1,,0,1.0,5.0,20.0,8.0,0.5,0.5,0.5,0.5,,18.0,38.0,250.0,19.0,6.0,18.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.5,100.0,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,,,,0.2,5.0,1.0,,,,,,,,8.0,1,0.5,0.5,5.0,1.0,507.0,,507.0,,2.0,,4.0,2.0454545454545503,0.0,,,,,,,,0.5,,,,,2.0454545454545503,0.5,0.5,0.5,1,95.5924894967103
9135002039110007,9,13,50,2,3911,7,2,2,507,1,,0,1.0,5.0,20.0,8.0,2.0,2.0,2.0,2.0,,40.0,38.0,250.0,19.0,6.0,40.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,1.0,,,,,,,,,1,2.0,2.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,2.0,,,,,4.5454545454545485,2.0,2.0,2.0,1,34.88518311944
9135002039110008,9,13,50,2,3911,8,1,2,507,1,,0,1.0,9.0,20.0,12.0,2.3,2.3,2.3,2.3,,70.0,38.0,250.0,19.0,6.0,70.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.3,100.0,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,2.0,,,,,,,,,1,2.3,2.3,9.0,1.0,507.0,,507.0,,2.0,,4.0,7.9545454545454515,0.0,,,,,,,,2.3,,,,,7.9545454545454515,2.3,2.3,2.3,1,67.254534141754
9135002039110008,9,13,50,2,3911,8,1,1,507,1,,0,1.0,5.0,20.0,8.0,2.3,2.3,2.3,2.3,,80.0,38.0,250.0,19.0,6.0,70.0,38.0,250.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,2.3,100.0,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,2.0,,,,,,,,4.0,1,2.3,2.3,5.0,1.0,507.0,,507.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,2.3,,,,,7.9545454545454515,2.3,2.3,2.3,1,67.254534141754
9135002039110008,9,13,50,2,3911,8,2,4,507,1,,0,1.0,9.0,20.0,12.0,2.0,2.0,2.0,2.0,,60.0,38.0,250.0,19.0,6.0,60.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,,,,2.5,5.0,2.0,,,,,,,,,1,2.0,2.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,2.0,,,,,6.81818181818182,2.0,2.0,2.0,1,75.81550372417259
9135002039110008,9,13,50,2,3911,8,2,3,507,1,,0,1.0,5.0,20.0,8.0,2.0,2.0,2.0,2.0,,60.0,38.0,250.0,19.0,6.0,55.0,38.0,250.0,19.0,100.0,,5.0,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,,,,2.5,5.0,2.0,,,,,,,,,1,2.0,2.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,2.0,,,,,6.25,2.0,2.0,2.0,1,75.81550372417259
9135002039110009,9,13,50,2,3911,9,1,1,507,1,,1,1.0,8.0,20.0,12.0,2.0,2.0,2.0,2.0,,50.0,37.0,220.0,19.0,6.0,50.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,1,2.0,2.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,5.0,0.0,,,,,,,,2.0,,,,,5.0,2.0,2.0,2.0,1,10.3464140934401
9135002039110010,9,13,50,2,3911,10,1,2,507,1,,0,1.0,9.0,20.0,12.0,0.75,0.75,0.75,0.75,,30.0,38.0,250.0,19.0,6.0,10.0,38.0,250.0,19.0,100.0,,20.0,,,,,,,,0,0,1,1,0.75,100.0,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,1,0.75,0.75,10.0,1.0,507.0,,507.0,,2.0,,4.0,3.40909090909091,0.0,,,,,,,,0.75,,,,,1.1363636363636398,0.75,0.75,0.75,1,70.0938769912724
9135002039110010,9,13,50,2,3911,10,1,1,507,1,,0,1.0,5.0,20.0,8.0,0.75,0.75,0.75,0.75,,40.0,38.0,250.0,19.0,6.0,32.0,38.0,250.0,19.0,100.0,,8.0,,,,,,,,0,0,1,1,0.75,100.0,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,4.0,,1,0.75,0.75,5.0,1.0,507.0,,507.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,0.75,,,,,3.63636363636364,0.75,0.75,0.75,1,70.0938769912724
9135002039110011,9,13,50,2,3911,11,3,1,507,1,,1,1.0,6.0,20.0,9.0,1.77,1.77,1.77,1.77,,22.0,37.0,210.0,19.0,6.0,6.0,37.0,210.0,19.0,100.0,,,16.0,,,,,,,0,0,1,1,1.77,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,1,1.77,1.77,6.0,1.0,507.0,,507.0,,2.0,,4.0,2.1,0.0,,,,,,,,1.77,,,,,0.572727272727273,1.77,1.77,1.77,1,93.5680496500089
9135002039110011,9,13,50,2,3911,11,4,2,507,1,,1,1.0,9.0,20.0,12.0,1.0,1.0,1.0,1.0,,18.0,37.0,210.0,19.0,6.0,5.0,37.0,210.0,19.0,100.0,,,13.0,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,1,1.0,1.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,1.7181818181818205,0.0,,,,,,,,1.0,,,,,0.477272727272727,1.0,1.0,1.0,1,48.8411721299574
9135002039110012,9,13,50,2,3911,12,1,1,507,1,,1,1.0,9.0,20.0,12.0,3.0,3.0,3.0,3.0,,120.0,37.0,200.0,19.0,6.0,120.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,3.0,,,,,,,,,,,,1,3.0,3.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,10.909090909090901,0.0,,,,,,,,3.0,,,,,10.909090909090901,3.0,3.0,3.0,1,15.2930050283859
9135002039110013,9,13,50,2,3911,13,1,1,507,1,,0,1.0,6.0,20.0,9.0,1.6,1.6,1.6,1.6,,34.0,38.0,250.0,19.0,5.0,28.0,38.0,250.0,19.0,100.0,,6.0,,,,,,,,0,0,1,1,1.6,100.0,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,,,,0.25,5.0,2.0,,,,,,,,8.0,1,1.6,1.6,6.0,1.0,507.0,,507.0,,2.0,,4.0,3.86363636363636,0.0,,,,,,,,1.6,,,,,3.18181818181818,1.6,1.6,1.6,1,48.2305753287046
9135002039110016,9,13,50,2,3911,16,1,2,507,1,,0,1.0,9.0,20.0,12.0,1.45,1.45,1.45,1.45,,50.0,38.0,250.0,19.0,6.0,50.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.45,100.0,,,,,,1,0,,,,,,,1,,,250.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,1,1.45,1.45,9.0,1.0,507.0,,507.0,,2.0,,4.0,5.68181818181818,0.0,,,,,,,,1.45,,,,,5.68181818181818,1.45,1.45,1.45,1,47.67810138439361
9135002039110016,9,13,50,2,3911,16,1,1,507,1,,0,1.0,5.0,20.0,8.0,1.45,1.45,1.45,1.45,,60.0,38.0,250.0,19.0,6.0,55.0,38.0,250.0,19.0,100.0,,5.0,,,,,,,,0,0,1,1,1.45,100.0,,,,,,1,0,,,,,,,1,,,250.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,3.0,,1,1.45,1.45,5.0,1.0,507.0,,507.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,1.45,,,,,6.25,1.45,1.45,1.45,1,47.67810138439361
9135002040290001,9,13,50,2,4029,1,1,1,507,1,,1,1.0,6.0,20.0,9.0,12.47,12.47,12.47,12.47,,1020.0,38.0,220.0,19.0,2.0,1020.0,38.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,12.47,100.0,,,,,,1,0,,,,,,,1,600.0,2.0,350.0,2.0,,,,,1,0.0,,,1.0,12.0,5.0,4.0,15.0,5.0,2.0,15.0,5.0,2.0,,,,10.0,1.0,1,12.47,12.47,6.0,1.0,507.0,,507.0,,2.0,,4.0,102.0,0.0,,,,,,,,12.47,,,,,102.0,12.47,12.47,12.47,1,37.284553044699294
9135002040290001,9,13,50,2,4029,1,2,2,507,1,,1,1.0,6.0,20.0,9.0,2.0,2.0,2.0,2.0,,170.0,38.0,220.0,19.0,2.0,170.0,38.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,,,,1.0,1.0,1,2.0,2.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,17.0,0.0,,,,,,,,2.0,,,,,17.0,,2.0,2.0,1,90.9051466204577
9135002042340002,9,13,50,2,4234,2,1,1,507,1,,1,3.0,4.0,20.0,8.0,5.0,5.0,5.0,5.0,,200.0,37.0,220.0,19.0,6.0,200.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,5.0,100.0,,,,,,1,0,,,,,,,1,1500.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,,,1,5.0,5.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,20.0,0.0,,,,,,,,,,5.0,,,20.0,5.0,5.0,5.0,1,63.9631390037732
9135002042340003,9,13,50,2,4234,3,1,1,507,1,,1,1.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,120.0,37.0,220.0,19.0,6.0,120.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,200.0,2.0,,,1,0.0,,,1.0,0.75,5.0,1.0,,,,,,,,,,,,1,3.0,3.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,12.0,0.0,,,,,,,,3.0,,,,,12.0,,3.0,3.0,1,38.9726682001185
9135002042340003,9,13,50,2,4234,3,2,2,507,1,,1,1.0,8.0,20.0,12.0,3.0,3.0,3.0,3.0,,100.0,37.0,220.0,19.0,6.0,100.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,200.0,2.0,,,1,0.0,,,1.0,0.75,5.0,1.0,,,,,,,,,,,,1,3.0,3.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,10.0,0.0,,,,,,,,3.0,,,,,10.0,3.0,3.0,3.0,1,26.078525214119395
9135002042340004,9,13,50,2,4234,4,1,1,507,1,,1,1.0,5.0,20.0,11.0,15.0,15.0,15.0,15.0,,600.0,37.0,210.0,19.0,6.0,600.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,15.0,100.0,,,,,,1,0,,,,,,,1,3000.0,2.0,1500.0,2.0,,,1000.0,2.0,1,0.0,,,1.0,15.0,5.0,2.0,,,,,,,,,,,,1,15.0,15.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,57.2727272727273,0.0,,,,,,,,15.0,,,,,57.2727272727273,15.0,15.0,15.0,1,20.5612851818938
9135002042340005,9,13,50,2,4234,5,1,1,507,1,,1,2.0,3.0,20.0,8.0,1.0,1.0,1.0,1.0,,50.0,37.0,220.0,19.0,6.0,50.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,0.5,5.0,2.0,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,5.0,0.0,,,,,,,,,1.0,,,,5.0,1.0,1.0,1.0,1,140.98158753790702
9135061000992990,9,13,50,61,99,2990,1,2,507,1,,1,3.0,9.0,20.0,12.0,30.0,30.0,30.0,30.0,,1800.0,35.0,100.0,19.0,2.0,1800.0,35.0,100.0,19.0,100.0,,,,,,,,,,0,0,6,1,30.0,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,30.0,30.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,81.8181818181818,0.0,,,,,,,,,,30.0,,,81.8181818181818,30.0,,,1,1.0
9135061000992990,9,13,50,61,99,2990,1,1,507,1,,1,3.0,5.0,20.0,8.0,30.0,30.0,30.0,30.0,,1800.0,35.0,100.0,19.0,2.0,1800.0,35.0,100.0,19.0,100.0,,,,,,,,,,0,0,6,1,30.0,100.0,,,,,,1,0,,,,,,,1,60.0,3.0,60.0,3.0,,,,,1,0.0,,,1.0,30.0,5.0,4.0,60.0,5.0,3.0,,,,,,,,,1,30.0,30.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,81.8181818181818,0.0,,,,,,,,,,30.0,,,81.8181818181818,30.0,30.0,30.0,1,1.0
9135061000993141,9,13,50,61,99,3141,1,1,507,1,,0,3.0,1.0,20.0,4.0,2.5,2.5,2.5,2.5,,250.0,35.0,100.0,19.0,2.0,250.0,35.0,100.0,19.0,100.0,0.0,,,,,,,,,0,0,6,1,2.5,100.0,,,,,,1,0,,,,,,,1,2.5,3.0,2.5,3.0,,,,,1,0.0,,,1.0,2.5,5.0,2.0,2.5,5.0,2.0,,,,,,,,,1,2.5,2.5,1.0,1.0,548.0,,507.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,,,2.5,,,11.3636363636364,2.5,2.5,2.5,1,1.0
9145002054580001,9,14,50,2,5458,1,1,1,507,1,,1,1.0,1.0,20.0,5.0,5.0,5.0,5.0,5.0,,225.0,35.0,100.0,19.0,6.0,200.0,35.0,100.0,19.0,100.0,,,25.0,,,,,,,1,1,1,0,,,,,,,,1,1,,,,,2.0,1.0,1,1375.0,2.0,1375.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,2.0,20.0,5.0,1.0,,,,,,,,,1,5.0,5.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,10.227272727272698,0.0,,,,,,,,5.0,,,,,9.09090909090909,,5.0,5.0,1,41.188404157013295
9145002054580003,9,14,50,2,5458,3,1,3,507,1,,0,2.0,8.0,20.0,11.0,4.5,4.5,4.5,4.5,,72.0,37.0,220.0,19.0,6.0,72.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,24.0,3.0,12.0,3.0,,,,,1,0.0,,,1.0,,,,6.0,5.0,3.0,,,,,,,,,1,4.5,4.5,8.0,1.0,507.0,,507.0,,2.0,,4.0,7.2,0.0,,,,,,,,,4.5,,,,7.2,4.5,4.5,4.5,1,38.3046381960588
