Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;ec19_actafec;ec19_dadinsu;ec19_dconmob;ec19_dtraterre;ec19_dofretrab;ec19_pveprfalt;ec19_pveprausc;ec19_accecred;ec19_recayamag;ec19_recayusgr;ec19_recayugc;ec19_recayugadm;ec19_recayugadp;ec19_recayuong;ec19_recayuotro;ec19_recayudesc
17016101043760003;17;01;61;01;04376;0003;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
11105101052080003;11;10;51;01;05208;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09095002124260004;09;09;50;02;12426;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
23015601115730002;23;01;56;01;11573;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17015301033590002;17;01;53;01;03359;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10065201022370002;10;06;52;01;02237;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21015303002700003;21;01;53;03;00270;0003;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
11155001173030005;11;15;50;01;17303;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09115202140730001;09;11;52;02;14073;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
23015501028820002;23;01;55;01;02882;0002;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2; 
12065104000030009;12;06;51;04;00003;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045301008080001;08;04;53;01;00808;0001;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2; 
02075004000050001;02;07;50;04;00005;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045502167510001;08;04;55;02;16751;0001;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2; 
17035001241280003;17;03;50;01;24128;0003;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
10065001067680005;10;06;50;01;06768;0005;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
08075502022760002;08;07;55;02;02276;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
06026001129760018;06;02;60;01;12976;0018;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2; 
12065104000030017;12;06;51;04;00003;0017;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08035602075480007;08;03;56;02;07548;0007;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
03035001036470002;03;03;50;01;03647;0002;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2; 
08075102045350011;08;07;51;02;04535;0011;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
05015001148860006;05;01;50;01;14886;0006;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2; 
12085102110820012;12;08;51;02;11082;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06075401019330002;06;07;54;01;01933;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12065104000030008;12;06;51;04;00003;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12045002094820006;12;04;50;02;09482;0006;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2; 
06075701007020017;06;07;57;01;00702;0017;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2; 
15095001066460002;15;09;50;01;06646;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
17015001210260003;17;01;50;01;21026;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025601091930004;17;02;56;01;09193;0004;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13135002225320016;13;13;50;02;22532;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10015201139520002;10;01;52;01;13952;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
24015403000490001;24;01;54;03;00049;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
19045101009150002;19;04;51;01;00915;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025001153710005;02;02;50;01;15371;0005;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
09105002099970013;09;10;50;02;09997;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13035302038000005;13;03;53;02;03800;0005;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
23015302016830001;23;01;53;02;01683;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020014;12;07;54;04;00002;0014;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
06105002000470001;06;10;50;02;00047;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10065301040520005;10;06;53;01;04052;0005;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2; 
12065102098940012;12;06;51;02;09894;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020037;12;07;54;04;00002;0037;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045002158160006;08;04;50;02;15816;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020008;12;07;54;04;00002;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04055201042780002;04;05;52;01;04278;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015801118040003;05;01;58;01;11804;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020030;12;07;54;04;00002;0030;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02016002000280011;02;01;60;02;00028;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17018001073610001;17;01;80;01;07361;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17018001078510001;17;01;80;01;07851;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045002118380003;08;04;50;02;11838;0003;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
10035401090650001;10;03;54;01;09065;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09125002090680008;09;12;50;02;09068;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
15045403001100003;15;04;54;03;00110;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
24015304000710001;24;01;53;04;00071;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17018501190870001;17;01;85;01;19087;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
08045302130500001;08;04;53;02;13050;0001;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
10015001104670002;10;01;50;01;10467;0002;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
10065001067680003;10;06;50;01;06768;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04045001063350005;04;04;50;01;06335;0005;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
08045302133000003;08;04;53;02;13300;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02075002000470001;02;07;50;02;00047;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
24015404000130001;24;01;54;04;00013;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06075601011540006;06;07;56;01;01154;0006;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2; 
13175202038470007;13;17;52;02;03847;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10035701042340003;10;03;57;01;04234;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17085001044040001;17;08;50;01;04404;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
03035401038510001;03;03;54;01;03851;0001;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
06095501039430002;06;09;55;01;03943;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
16015602003280010;16;01;56;02;00328;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02055301150220002;02;05;53;01;15022;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025301049750002;17;02;53;01;04975;0002;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
14015601025320015;14;01;56;01;02532;0015;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
05055201204230001;05;05;52;01;20423;0001;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
12085002092540001;12;08;50;02;09254;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025104000510006;02;02;51;04;00051;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05016201044020002;05;01;62;01;04402;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01095601181480006;01;09;56;01;18148;0006;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2; 
02016002000280013;02;01;60;02;00028;0013;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
10015601031630002;10;01;56;01;03163;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13115202208820005;13;11;52;02;20882;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14065001046110003;14;06;50;01;04611;0003;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2; 
13175102000390002;13;17;51;02;00039;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17015001168560001;17;01;50;01;16856;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13045003011170005;13;04;50;03;01117;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12065104000040022;12;06;51;04;00004;0022;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06025901150460002;06;02;59;01;15046;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18065101089900016;18;06;51;01;08990;0016;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
02055001119680006;02;05;50;01;11968;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04045001063350006;04;04;50;01;06335;0006;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18025203002390010;18;02;52;03;00239;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18095101073370018;18;09;51;01;07337;0018;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
04065001052830008;04;06;50;01;05283;0008;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13055102033230004;13;05;51;02;03323;0004;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2; 
17035101246450001;17;03;51;01;24645;0001;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2; 
04065001029060005;04;06;50;01;02906;0005;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; 
10015501012820003;10;01;55;01;01282;0003;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
23015001056720001;23;01;50;01;05672;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05075103003700001;05;07;51;03;00370;0001;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
18016101055000009;18;01;61;01;05500;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12015302145960003;12;01;53;02;14596;0003;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
17016001161760005;17;01;60;01;16176;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09115002147750001;09;11;50;02;14775;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
05015001123510034;05;01;50;01;12351;0034;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11115001018830014;11;11;50;01;01883;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01055201030880004;01;05;52;01;03088;0004;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13165102238520011;13;16;51;02;23852;0011;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2; 
08075402015870004;08;07;54;02;01587;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02075002001700016;02;07;50;02;00170;0016;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
07135901071250002;07;13;59;01;07125;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
15045304000240002;15;04;53;04;00024;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020018;12;07;54;04;00002;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13025003019020002;13;02;50;03;01902;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02045001047310005;02;04;50;01;04731;0005;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2; 
11095001098520002;11;09;50;01;09852;0002;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2; 
01095601181480001;01;09;56;01;18148;0001;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
11055001047030002;11;05;50;01;04703;0002;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09115402133430004;09;11;54;02;13343;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18055104000160002;18;05;51;04;00016;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10045301144180001;10;04;53;01;14418;0001;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; 
02045001049540006;02;04;50;01;04954;0006;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; 
09085202011080009;09;08;52;02;01108;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13055002078760003;13;05;50;02;07876;0003;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2; 
09285002062030014;09;28;50;02;06203;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10035701049750001;10;03;57;01;04975;0001;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2; 
12065104000040013;12;06;51;04;00004;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10015101070660001;10;01;51;01;07066;0001;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2; 
12075404000020053;12;07;54;04;00002;0053;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12065104000040007;12;06;51;04;00004;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17017801042900005;17;01;78;01;04290;0005;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
11155201190060003;11;15;52;01;19006;0003;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2; 
17017101150650002;17;01;71;01;15065;0002;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09115202137030012;09;11;52;02;13703;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11015601155400005;11;01;56;01;15540;0005;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2; 
02045001051670002;02;04;50;01;05167;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18025201079840006;18;02;52;01;07984;0006;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
10035202000130002;10;03;52;02;00013;0002;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2; 
07105101111820001;07;10;51;01;11182;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
01015702000350001;01;01;57;02;00035;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015901041480001;05;01;59;01;04148;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
01025201190880001;01;02;52;01;19088;0001;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2; 
04055001039610015;04;05;50;01;03961;0015;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18075001070380025;18;07;50;01;07038;0025;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
12125002058330001;12;12;50;02;05833;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025004000400034;02;02;50;04;00040;0034;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025001156360004;02;02;50;01;15636;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04055003003780020;04;05;50;03;00378;0020;1;2;2;2;2;1;1;2;2;2;2;2;1;2;1;PARROQUIAL
17055201244810002;17;05;52;01;24481;0002;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2; 
12085102110820018;12;08;51;02;11082;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09205302114580002;09;20;53;02;11458;0002;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
10015701101100001;10;01;57;01;10110;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11115001018830018;11;11;50;01;01883;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09145003005770014;09;14;50;03;00577;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035001072200003;06;03;50;01;07220;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020035;12;07;54;04;00002;0035;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10065204000090002;10;06;52;04;00009;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17095002000230004;17;09;50;02;00023;0004;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
17075001154820001;17;07;50;01;15482;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07105001080620001;07;10;50;01;08062;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12045202114550001;12;04;52;02;11455;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17016001164280009;17;01;60;01;16428;0009;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
07035501054200001;07;03;55;01;05420;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07035501052070001;07;03;55;01;05207;0001;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
07035501050100001;07;03;55;01;05010;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01025201184090001;01;02;52;01;18409;0001;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2; 
07105001085300001;07;10;50;01;08530;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13045002092620005;13;04;50;02;09262;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07105001084150001;07;10;50;01;08415;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
07105001085600001;07;10;50;01;08560;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
21015502029970005;21;01;55;02;02997;0005;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
10045301143810002;10;04;53;01;14381;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17085001031780001;17;08;50;01;03178;0001;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
17035201250630003;17;03;52;01;25063;0003;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
21015002016880002;21;01;50;02;01688;0002;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
17055103008130005;17;05;51;03;00813;0005;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
02025004000410027;02;02;50;04;00041;0027;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10025001086570006;10;02;50;01;08657;0006;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
07105101112850003;07;10;51;01;11285;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
12065104000040006;12;06;51;04;00004;0006;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
17017101127800003;17;01;71;01;12780;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
08045502162290005;08;04;55;02;16229;0005;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2; 
18025201079830010;18;02;52;01;07983;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17015301017040002;17;01;53;01;01704;0002;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
12065104000030016;12;06;51;04;00003;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10065401059180007;10;06;54;01;05918;0007;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
02055401127430009;02;05;54;01;12743;0009;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2; 
17017601222460004;17;01;76;01;22246;0004;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
02075002001830004;02;07;50;02;00183;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05035102003300001;05;03;51;02;00330;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13155202181360012;13;15;52;02;18136;0012;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2; 
02075002000390010;02;07;50;02;00039;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14045001001710001;14;04;50;01;00171;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045502160670003;08;04;55;02;16067;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
23015001050230001;23;01;50;01;05023;0001;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2; 
15035001036920001;15;03;50;01;03692;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020038;12;07;54;04;00002;0038;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11035301074760001;11;03;53;01;07476;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11035301075390001;11;03;53;01;07539;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06026001132770009;06;02;60;01;13277;0009;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2; 
09115002141600003;09;11;50;02;14160;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06055301160140011;06;05;53;01;16014;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13105102250880001;13;10;51;02;25088;0001;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
14095002012170005;14;09;50;02;01217;0005;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2; 
04055401059080001;04;05;54;01;05908;0001;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2; 
08016603007330004;08;01;66;03;00733;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07095501007570008;07;09;55;01;00757;0008;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
11035104001250007;11;03;51;04;00125;0007;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2; 
16015604007060001;16;01;56;04;00706;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12065104000030001;12;06;51;04;00003;0001;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
14065201056500003;14;06;52;01;05650;0003;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
12065104000040017;12;06;51;04;00004;0017;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04035201029660003;04;03;52;01;02966;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
12075404000020049;12;07;54;04;00002;0049;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17016001165500002;17;01;60;01;16550;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11045001150470003;11;04;50;01;15047;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020054;12;07;54;04;00002;0054;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13035402027490003;13;03;54;02;02749;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17055103008130001;17;05;51;03;00813;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06045001049310011;06;04;50;01;04931;0011;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2; 
02015301075840003;02;01;53;01;07584;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025001157660014;02;02;50;01;15766;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06016001022640007;06;01;60;01;02264;0007;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
12065104000030020;12;06;51;04;00003;0020;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; 
12075404000020027;12;07;54;04;00002;0027;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13205002048310005;13;20;50;02;04831;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18065201089720005;18;06;52;01;08972;0005;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
08045502164350001;08;04;55;02;16435;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17017101159170003;17;01;71;01;15917;0003;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
04045001062760009;04;04;50;01;06276;0009;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
17075001160870001;17;07;50;01;16087;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13045003011170016;13;04;50;03;01117;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020021;12;07;54;04;00002;0021;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06075801002420011;06;07;58;01;00242;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
03035301012680004;03;03;53;01;01268;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17035101246350001;17;03;51;01;24635;0001;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2; 
13055202090820001;13;05;52;02;09082;0001;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
02025001164760006;02;02;50;01;16476;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07085001115190001;07;08;50;01;11519;0001;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
17017801062780010;17;01;78;01;06278;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13035402024760002;13;03;54;02;02476;0002;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2; 
13225003012580001;13;22;50;03;01258;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
17035201249390001;17;03;52;01;24939;0001;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2; 
08045502161450001;08;04;55;02;16145;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045502152820002;08;04;55;02;15282;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020025;12;07;54;04;00002;0025;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17045401042860007;17;04;54;01;04286;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18095001059050024;18;09;50;01;05905;0024;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
12105102001630003;12;10;51;02;00163;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045301006290001;08;04;53;01;00629;0001;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2; 
11015004001090001;11;01;50;04;00109;0001;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
17025301053410005;17;02;53;01;05341;0005;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
23015001092570001;23;01;50;01;09257;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075404000020056;12;07;54;04;00002;0056;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17015301017040010;17;01;53;01;01704;0010;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18065001087690026;18;06;50;01;08769;0026;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
04015001017720004;04;01;50;01;01772;0004;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
05015101105840013;05;01;51;01;10584;0013;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
11035104001250015;11;03;51;04;00125;0015;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
